name,team,passing_cmp,passing_att,passing_yds,passing_td,passing_int,passing_sk,passing_yds.1,passing_lng,passing_rate,rushing_att,rushing_yds,rushing_td,rushing_lng,receiving_tgt,receiving_rec,receiving_yds,receiving_td,receiving_lng,fumbles_fmb,fumbles_fl,stat_type,game_url,game_date,def_interceptions_int,def_interceptions_yds,def_interceptions_td,def_interceptions_lng,def_interceptions_pd,def_sacks,tackles_comb,tackles_solo,tackles_ast,tackles_tfl,tackles_qbhits,fumbles_fr,fumbles_yds,fumbles_td,fumbles_ff
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,18,55,1,12,2,1,7,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,4,20,0,11,4,4,50,0,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Brian Thomas,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,86,0,31,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,33,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Parker Washington,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Devin Duvernay,JAX,0,0,0,0,0,0,0,0,,1,-7,0,-7,3,3,8,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Will Levis,TEN,19,32,168,0,0,2,22,30,73.4,1,3,0,3,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,21,102,0,21,2,2,22,0,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,6,21,0,8,2,1,2,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,59,0,30,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Bryce Oliver,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,8,0,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
David Martin-Robinson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,,,,,,,,,,,,,,,
Jarrian Jones,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,2,1.0,5,2,3,1,1,0,0,0,0
Josh Hines-Allen,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,1
Foyesade Oluokun,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,0
Devin Lloyd,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,8,1,7,0,0,0,0,0,0
Montaric Brown,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,2,0.0,5,4,1,0,0,0,0,0,0
DaVon Hamilton,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0
Antonio Johnson,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Tyler Lacy,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
Travon Walker,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Tyson Campbell,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0
Arik Armstead,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Andre Cisco,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0
Josiah Deguara,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ventrell Miller,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Darnell Savage Jr.,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Maason Smith,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ronald Darby,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Caleb Johnson,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeremiah Ledbetter,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brenton Strange,JAX,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Otis Reese,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,1,2,0,2,1,0.0,7,4,3,1,2,0,0,0,0
Chidobe Awuzie,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,1,8,0,8,1,0.0,3,2,1,0,0,0,0,0,0
Harold Landry,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,1.0,2,2,0,1,2,0,0,0,0
Luke Gifford,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,11,8,3,1,0,0,0,0,0
Jarvis Brownlee,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,9,6,3,1,0,0,0,0,0
Amani Hooker,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Daryl Worley,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Sebastian Joseph-Day,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Jeffery Simmons,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,1,0.0,5,3,2,1,0,0,0,0,0
Arden Key,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0
Darrell Baker,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Keondre Coburn,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Cedric Gray,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Bryce Oliver,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
JC Latham,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
T'Vondre Sweat,TEN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080oti.htm,2024-12-08,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0
Bryce Young,CAR,19,34,191,1,1,1,7,31,69.6,7,29,0,11,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,26,92,1,15,5,4,15,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,102,0,24,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,39,0,31,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
David Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,25,0,19,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Deven Thompkins,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,1,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Jonathon Brooks,CAR,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Jalen Hurts,PHI,14,21,108,2,0,4,25,27,110.8,8,59,1,35,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Saquon Barkley,PHI,0,0,0,0,0,0,0,0,,20,124,0,18,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,3,26,0,20,2,2,7,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,43,0,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,1,27,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,1,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Jahan Dotson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Johnny Wilson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,,,,,,,,,,,,,,,
Josey Jewell,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,1.5,10,5,5,2,2,0,0,0,0
A'Shawn Robinson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,1.5,5,2,3,1,2,0,0,0,0
D.J. Wonnum,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,1.0,5,3,2,0,1,0,0,0,0
Jaycee Horn,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Trevin Wallace,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Xavier Woods,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
LaBryan Ray,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Chau Smith-Wade,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,1
Jordan Fuller,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Michael Jackson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0
DeShawn Williams,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Amare Barno,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Claudin Cherelus,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jaden Crumedy,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sam Franklin,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Cam Gill,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jonathan Harris,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
DJ Johnson,CAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080phi.htm,2024-12-08,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
